"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","GENDER","EVENT","EVENT_TYPE"
"chatcmpl-8W8m7jg9WJcmI9i7ni4xjp6PpcFCE",2,1,2,1,2,2,1,3,2,2,4,3,2,2,1,2,2,2,1,1,2,3,1,2,1,2,2,1,2,1,3,2,3,2,2,1,2,2,2,1,1,2,"F",2,"-"
"chatcmpl-8W8mmime8YZ1ffTHf95jIckFXBKdq",2,1,1,1,1,2,1,3,2,1,2,2,1,1,1,1,1,2,1,1,1,3,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,"F",2,"-"
"chatcmpl-8W8nRZN2h45Cg1VeeJ6HdXhvq2Flq",1,1,2,1,2,2,1,3,2,2,2,3,2,2,1,2,2,2,1,1,2,3,1,2,1,2,2,1,2,1,2,2,3,2,2,1,2,2,2,2,1,2,"F",2,"-"
"chatcmpl-8W8oFLupOPzSrdgOajm8wupFcN7b4",1,1,1,1,4,2,1,2,3,1,1,3,1,2,1,1,1,2,1,1,1,2,1,1,1,2,2,2,2,1,1,2,3,1,2,1,1,1,2,2,1,2,"F",2,"-"
"chatcmpl-8W8p9XV5XVI8QgKR4qthyuzcJc6Cs",2,1,2,1,2,2,1,3,2,2,2,3,2,2,1,2,2,2,1,2,2,2,1,3,1,2,2,2,3,2,3,2,3,2,2,2,2,2,2,2,1,2,"F",2,"-"
"chatcmpl-8W8pq4768qYfbY2s71RspFwUQOms1",2,1,2,1,2,2,1,3,2,2,2,2,1,2,1,1,1,2,1,1,1,2,1,1,1,1,2,1,2,1,1,2,2,1,2,1,1,1,2,1,1,2,"F",2,"-"
"chatcmpl-8W8qPKm04wghH7C2AF08yX54NO1Vk",2,1,1,1,2,2,1,3,1,2,2,2,2,1,1,2,2,2,1,1,2,2,1,2,1,2,2,1,2,1,2,2,2,2,2,1,2,2,2,1,1,2,"F",2,"-"
"chatcmpl-8W8r0oCnJFRRUDDTWiqKK2XYPyw7n",2,1,1,1,2,2,1,3,2,2,2,3,1,2,1,2,1,2,1,1,1,2,1,2,1,2,2,1,3,1,2,2,2,1,2,1,2,1,2,1,1,2,"F",2,"-"
"chatcmpl-8W8rpuazfO4oOomZ6WqbeS0a6Cz5d",2,1,1,1,2,2,1,3,2,1,2,3,2,2,1,2,1,2,2,1,1,3,1,2,1,2,2,2,2,2,2,2,3,1,2,1,1,2,2,2,1,2,"F",2,"-"
"chatcmpl-8W8smEWBsL8WqE7YkJFxkYsJCLTsS",2,1,2,1,2,2,1,3,2,2,2,2,2,2,1,2,1,2,2,1,1,3,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,"F",2,"-"
"chatcmpl-8W8tdc1zAlN5p1Z3vCUWCz9Swb9ft",1,2,1,1,1,2,1,3,2,1,2,2,1,2,1,1,1,2,1,1,1,2,1,1,1,1,2,2,2,1,1,2,2,1,2,1,1,1,2,2,1,1,"F",2,"-"
"chatcmpl-8W8uR3zyPVFLm22E9Mo76jDk8bfl8",2,1,1,1,3,2,1,3,1,2,2,2,1,2,1,2,1,2,1,1,1,2,1,2,1,1,2,1,2,1,2,2,2,1,2,1,1,1,2,1,1,2,"F",2,"-"
"chatcmpl-8W8v3DdwvRvTnUhZynEPtcOdz1Ppv",2,2,2,1,2,3,2,3,3,2,2,3,3,2,2,3,2,3,2,2,2,2,2,2,2,3,2,3,2,3,2,2,3,2,2,2,2,2,2,2,2,2,"F",2,"-"
"chatcmpl-8W8wGZd3bL9wSiA8CfpJIx0lK3RBG",2,1,2,1,3,2,1,3,2,2,2,2,2,1,1,2,2,2,1,1,2,3,1,2,1,2,2,1,2,1,2,2,3,2,2,1,1,1,2,1,1,2,"F",2,"-"
"chatcmpl-8W8wr2tpHUcEHlaKEiEQodT5oe5K9",2,1,1,1,2,2,1,3,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,"F",2,"-"
"chatcmpl-8W8xPQBjdeQjkorfH5n8ddiSJlk2i",2,2,2,1,3,2,1,3,2,1,2,3,2,2,1,2,2,2,1,1,1,3,1,2,1,2,3,1,3,2,2,2,3,2,2,1,1,2,2,2,1,2,"F",2,"-"
"chatcmpl-8W8yBBz6UGyQsx1BI0rry3tMBxACH",2,1,1,1,2,2,1,3,1,1,2,2,1,2,1,1,1,2,1,1,1,2,1,2,1,1,2,1,1,1,1,2,2,1,2,1,1,1,2,1,1,1,"F",2,"-"
"chatcmpl-8W8yqiKlReRq69R81OwFMiu4VfWF2",2,2,2,1,2,2,1,3,2,2,2,3,2,2,1,2,2,2,1,2,2,3,1,2,2,2,2,3,2,2,2,3,3,2,3,2,2,2,2,2,2,2,"F",2,"-"
"chatcmpl-8W8zoDHNN7oOxbJg7blFXZhdPIajM",2,1,1,1,1,2,1,3,2,2,2,2,2,1,1,1,1,2,1,1,1,2,1,2,1,2,2,1,2,1,1,2,2,1,2,1,2,1,2,2,1,1,"F",2,"-"
"chatcmpl-8W90YoCweqQM20XWcloirASiIpvtc",2,1,1,1,2,2,1,3,1,1,2,2,1,2,1,1,1,2,1,1,1,2,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,2,1,1,1,"F",2,"-"
"chatcmpl-8W91IYC4rFSt3O1qmdOSDaLGYUnOK",2,1,2,1,3,2,1,3,1,2,2,4,2,2,1,2,2,2,1,1,2,3,1,2,1,2,2,1,3,1,2,2,3,2,2,1,3,2,2,2,1,2,"F",2,"-"
"chatcmpl-8W921m3AvkwpfbiQrXOwiOyQU29gy",2,1,2,1,3,2,1,4,2,2,3,3,2,1,1,2,2,2,1,1,2,3,1,2,1,2,1,1,2,1,3,2,2,2,2,1,2,1,2,2,1,3,"F",2,"-"
"chatcmpl-8W92fOWvh2Zh2v6kaRg763azFTuW9",3,2,3,2,3,2,2,3,3,3,2,3,4,2,2,4,4,2,2,2,4,3,2,4,2,4,3,3,3,3,3,3,3,4,3,4,4,4,3,3,2,3,"F",2,"-"
"chatcmpl-8W94Ywc86lz7huSOZNQvcqPCAnmpU",2,2,2,1,3,2,1,3,3,2,2,2,2,2,1,2,1,2,1,1,2,2,1,2,1,2,2,1,2,1,2,2,2,1,2,1,2,2,2,2,1,2,"F",2,"-"
"chatcmpl-8W95InFMtQ9cc6ch44QATO7PD8y0A",2,1,2,1,1,2,1,3,2,1,2,3,1,2,1,1,2,2,1,1,1,2,1,2,1,2,2,2,2,1,1,2,3,1,2,1,1,1,2,2,1,2,"F",2,"-"
"chatcmpl-8W96DHC7DMRCzUFbkDnPlkD4u6xjl",2,1,1,1,1,2,1,2,2,2,2,3,1,2,1,2,1,2,1,1,2,2,1,2,1,1,2,1,2,1,2,1,2,1,1,1,2,1,2,1,1,2,"F",2,"-"
"chatcmpl-8W96oBNm8P2hrroyMeSYoAV0ZDb3L",2,2,3,2,2,2,1,3,2,3,2,3,2,2,1,2,2,2,1,2,2,3,1,2,2,2,2,2,3,2,2,2,3,2,2,2,3,3,2,2,1,2,"F",2,"-"
"chatcmpl-8W97nP0yiRqBd1YtiDXGAB1DmMbYb",2,1,2,1,3,2,1,3,3,2,2,3,3,2,1,3,3,2,2,2,3,3,1,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,"F",2,"-"
"chatcmpl-8W99o9Q9td3F0YAsNN81o1U8Or4C9",2,1,1,1,2,2,1,3,2,1,2,2,1,2,1,1,1,2,1,1,1,2,1,1,1,1,2,2,2,1,2,2,2,1,2,1,1,1,2,2,1,2,"F",2,"-"
"chatcmpl-8W9AvmQay8D7YZatymJjDzZv6HNou",1,2,2,1,2,2,1,3,2,2,1,2,2,1,1,2,1,2,1,1,2,3,1,2,1,2,2,1,2,1,2,2,2,1,2,1,2,2,2,1,1,2,"F",2,"-"
"chatcmpl-8W9BldmFzbzyRbHojy1dXZYPgQp3E",2,2,1,2,2,3,1,3,2,2,2,2,2,2,1,2,1,2,1,1,2,3,1,2,1,1,2,1,3,1,2,2,3,1,2,1,2,2,2,1,1,2,"F",2,"-"
"chatcmpl-8W9CRZnNV2fwvJ2Ebz96tcPmODeHm",2,1,2,1,3,2,1,3,2,2,2,2,2,2,1,2,2,2,1,2,2,3,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,"F",2,"-"
"chatcmpl-8W9DZbgXmV41RX9vp1KLR28VK1oHh",2,2,2,1,3,2,1,3,3,2,2,3,2,2,1,2,2,2,1,1,2,3,1,2,2,2,2,2,2,2,2,2,3,2,2,1,3,2,2,2,1,2,"F",2,"-"
"chatcmpl-8W9EKj9FoSkp3ldnVYJp1kvXQqnes",2,1,1,1,2,1,1,3,2,2,2,2,1,2,1,2,1,1,1,1,1,2,1,2,1,1,2,1,1,1,2,2,2,1,2,1,2,1,2,1,1,2,"F",2,"-"
"chatcmpl-8W9FcyIxm4Cq01uPBrwNWR0oMmdRR",2,1,2,1,2,2,1,3,2,2,2,2,1,2,1,1,2,1,1,1,1,2,1,2,1,1,2,1,2,2,2,2,2,1,2,1,1,1,2,2,1,2,"F",2,"-"
"chatcmpl-8W9GKjql7AVdQVDPIf86NT9RxCW8r",2,1,1,1,2,1,1,3,1,1,2,2,1,2,1,2,1,2,1,1,1,2,1,1,1,1,2,1,1,1,2,2,2,1,2,1,1,1,2,1,1,2,"F",2,"-"
"chatcmpl-8W9GudMEZ5utyEKe1xDUwdOP3ryxS",2,1,1,1,3,2,1,4,1,1,2,2,1,2,1,1,1,2,1,1,1,3,1,1,1,1,2,1,2,2,1,1,2,1,1,1,1,1,2,1,1,2,"F",2,"-"
"chatcmpl-8W9HSKfSUEDgnosC9Z7ibdtkLCNOb",2,1,1,1,2,2,1,3,2,1,2,2,1,2,1,1,1,2,1,1,1,3,1,1,1,1,2,1,2,1,2,3,2,1,3,1,1,1,2,1,1,2,"F",2,"-"
"chatcmpl-8W9I4U7lSHvnnpfiJ0kaiv0hhqSaa",2,1,2,1,1,2,1,3,2,2,3,2,2,3,1,2,1,2,1,1,1,4,1,2,1,2,3,1,3,1,2,2,3,2,3,1,2,1,2,1,1,2,"F",2,"-"
"chatcmpl-8W9InaltORQBL24BJuVfWpjJtZ0y8",2,1,3,1,2,2,1,3,2,2,2,3,2,1,1,2,2,1,2,1,2,3,1,2,1,2,2,2,3,1,2,2,3,2,2,1,2,2,2,1,1,2,"F",2,"-"
"chatcmpl-8W9JOX1ZOY7LSX4Rg7bdg5kftpcE9",2,1,2,1,2,1,1,3,2,1,1,2,2,2,1,2,1,2,1,1,1,2,1,2,1,2,2,1,2,1,2,2,3,1,2,1,1,1,2,1,1,2,"F",2,"-"
"chatcmpl-8W9K0oMBahWmMb4IPqh2d96OVo6Rf",2,1,2,1,2,2,1,3,2,2,2,2,2,2,1,2,1,2,1,2,2,3,1,2,1,2,2,2,3,2,2,2,3,2,2,2,2,2,2,2,1,2,"F",2,"-"
"chatcmpl-8W9KlzbCeonxLuIOgYDuUeeUQRXEC",2,1,2,1,2,2,1,3,2,2,2,3,2,2,1,2,2,2,1,1,2,3,1,2,1,2,2,1,3,1,2,2,3,2,2,1,2,2,2,2,1,2,"F",2,"-"
"chatcmpl-8W9LPgzOn553Bob6aikzJHcuYb7zP",2,1,1,1,2,2,1,3,1,2,2,2,1,2,1,1,1,2,1,1,1,2,1,1,1,1,2,1,2,1,1,2,2,1,2,1,1,1,2,2,1,2,"F",2,"-"
"chatcmpl-8W9MuffTQKaa8RgXfcwAekPM7LFrY",2,1,2,1,2,2,1,4,2,2,2,2,2,2,1,2,2,2,1,1,2,3,1,2,1,2,2,2,2,1,2,2,3,2,2,1,2,2,2,1,1,2,"F",2,"-"
"chatcmpl-8W9NvgjZTBcGJZqfmAW09nxRNQhpJ",2,1,2,1,2,2,1,3,3,2,2,4,2,2,1,2,1,2,1,1,2,3,1,2,1,2,2,1,3,1,2,2,3,1,2,1,3,2,2,1,1,2,"F",2,"-"
"chatcmpl-8W9Ociz65cLjAqblcg1Budrs24uuB",2,1,2,1,3,2,2,3,2,2,3,3,2,2,1,2,2,2,1,1,2,3,1,2,1,2,3,2,3,2,2,2,3,2,2,1,2,2,3,2,1,2,"F",2,"-"
"chatcmpl-8W9PMB4mTUDD9jiVCKnwrwY83ZROQ",1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,"F",2,"-"
"chatcmpl-8W9Q5UHKOI3ybWAOzV4mVLD8spo3P",2,1,2,1,2,2,1,3,2,2,2,2,1,2,1,1,1,2,2,1,1,2,1,1,1,1,2,1,1,1,1,2,2,1,2,1,1,1,2,1,1,2,"F",2,"-"
"chatcmpl-8W9Qew7T3flyF1k94jq770VJirEzC",1,1,1,1,1,2,1,3,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,1,1,"F",2,"-"
"chatcmpl-8W9RT7umsaoEhqztf1bteC5EOX97U",2,1,1,1,2,2,1,3,1,2,2,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,"F",2,"-"
"chatcmpl-8W9S5h1S3S2uHLt5XnuMn74Xew78A",2,1,2,1,2,2,1,3,3,2,2,2,2,2,1,2,2,2,1,2,2,3,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,"F",2,"-"
"chatcmpl-8W9SvB3xpRh92mmhL3aPhhQuyWtGm",1,1,2,1,2,2,1,3,1,2,1,2,2,1,1,2,2,2,1,2,2,3,1,2,1,2,2,2,3,1,2,2,2,2,2,1,2,1,2,2,1,2,"F",2,"-"
"chatcmpl-8W9TnlOk9PfwbBTdhcHNokoyuxxJa",2,1,1,1,2,2,1,3,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,1,1,1,2,1,2,1,2,2,2,1,2,1,1,1,2,1,1,2,"F",2,"-"
"chatcmpl-8W9UQnoq4nQTrPNP6StjMIjdvpviM",1,1,1,1,2,2,1,2,1,1,2,2,1,2,1,1,1,2,1,1,1,2,1,1,1,1,2,1,2,1,1,2,2,1,2,1,1,1,2,1,1,1,"F",2,"-"
"chatcmpl-8W9V7zXVgL9Vhq5L8vjNVIhQEJdzj",1,1,1,1,2,2,1,2,1,2,2,3,1,2,1,2,1,2,1,1,2,3,1,2,1,1,2,1,2,1,2,2,3,1,2,1,2,1,2,1,1,2,"F",2,"-"
"chatcmpl-8W9Vpe6wNzJFdvfkgdWV3VP1q1p57",2,1,2,1,2,2,1,3,2,2,2,1,1,2,1,2,1,2,1,1,2,2,1,2,1,1,1,1,1,1,1,2,3,2,2,1,2,1,2,1,1,2,"F",2,"-"
"chatcmpl-8W9WP546RrcIDl7cwC5kiDJn9Bu7E",2,1,2,1,2,1,1,3,1,2,2,2,2,2,1,2,1,1,1,1,2,2,1,2,1,2,2,1,2,1,2,2,2,1,2,1,1,1,2,1,1,2,"F",2,"-"
"chatcmpl-8W9X8P0vqM4zA9FSE2dP8NxGOQMbQ",2,1,2,1,2,2,1,3,2,1,2,2,1,2,1,2,1,2,1,1,2,2,1,2,1,2,2,1,2,2,2,2,2,1,2,1,2,1,2,1,1,2,"F",2,"-"
"chatcmpl-8W9XqMom4nylzXFHBIktl8NGUggni",1,1,1,1,2,2,1,3,2,1,2,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,"F",2,"-"
"chatcmpl-8W9YYgwnF9i1e8zhjlcf86LCR1kzA",2,1,2,1,2,2,1,3,2,2,2,2,1,2,1,1,1,2,1,2,1,3,1,2,1,1,2,1,2,1,2,2,1,1,2,1,1,1,2,2,1,2,"F",2,"-"
"chatcmpl-8W9Z9FHKoEsKtxWtwnw9THer2LoRW",2,1,1,1,2,2,1,3,2,1,2,2,1,2,1,1,1,2,1,1,1,2,1,1,1,2,2,1,2,1,2,2,2,1,2,1,1,1,2,2,1,2,"F",2,"-"
"chatcmpl-8W9ZgTZPIIBwsFhPdWw85eYOGgfdH",2,1,1,1,2,2,1,3,3,1,2,3,1,2,1,2,1,2,1,1,1,3,1,2,1,2,2,3,2,2,2,2,3,2,2,1,1,1,2,2,1,2,"F",2,"-"
"chatcmpl-8W9aMrfnRHwpLqZAqUk9eOAzZR3rU",2,2,3,1,2,2,1,3,3,3,2,3,2,2,1,3,3,2,1,2,2,3,1,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2,2,"F",2,"-"
"chatcmpl-8W9bcTwC9ldMWVtWdgiqqxrAJUUWD",3,2,2,1,3,2,1,3,3,2,2,3,2,2,1,3,2,2,2,2,2,3,1,2,1,2,2,3,2,2,2,2,3,2,2,2,2,2,2,3,2,2,"F",2,"-"
"chatcmpl-8W9ce9OsiqppkU5BaCJmTyE0bk6Xo",1,1,2,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,"F",2,"-"
"chatcmpl-8W9dQbc2OwsCRCi3oroKPM7R0sMdQ",2,1,1,1,2,2,1,3,2,1,2,2,1,2,1,1,1,2,1,1,1,2,1,2,1,1,1,2,1,1,2,2,2,1,2,1,1,1,2,1,1,2,"F",2,"-"
"chatcmpl-8W9dxkUYHtTuQTZGoEnVtGzLVhARb",2,2,1,1,2,2,1,3,2,2,2,3,2,2,1,2,1,2,1,2,2,3,1,2,1,2,2,1,2,2,2,2,2,1,2,1,2,1,2,2,1,2,"F",2,"-"
"chatcmpl-8W9eeAdcHAds5C0bzVJDCRhFCHddC",2,1,1,1,1,2,1,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"F",2,"-"
"chatcmpl-8W9f8jM3vgI5u0mt2JDUPI1Y5XQTN",2,1,2,1,2,3,1,3,2,1,2,1,2,2,1,2,1,2,1,1,1,2,1,2,1,2,2,1,3,2,2,1,3,1,2,1,1,1,2,2,1,2,"F",2,"-"
"chatcmpl-8W9fgrh4QS5vhLffmUDLFH7EPvNAl",2,2,2,1,2,3,1,3,2,2,2,3,2,2,1,2,2,2,2,1,2,3,1,2,1,2,2,1,3,1,2,2,3,2,2,1,2,2,2,1,1,2,"F",2,"-"
"chatcmpl-8W9gMKsfPyEbTcN3osbLseDGD9XAx",2,1,1,1,2,3,1,3,2,2,2,3,2,2,1,1,1,2,1,1,1,2,1,2,1,2,2,2,3,2,2,2,3,1,2,1,1,1,2,2,1,2,"F",2,"-"
"chatcmpl-8W9hJ8EHCbC3G2fx3bEqdxAOiUmaL",2,1,2,1,2,2,1,3,2,2,2,3,2,2,1,2,2,3,1,1,2,3,1,2,1,2,2,1,2,1,2,3,2,2,2,1,2,2,2,1,1,2,"F",2,"-"
"chatcmpl-8W9ica0miVPNu0CzQP1UUVUXWMEvM",1,1,2,1,3,2,1,3,4,2,2,3,2,2,1,3,2,2,1,2,3,3,1,2,1,2,3,2,3,2,3,2,3,2,2,3,3,3,2,3,1,2,"F",2,"-"
"chatcmpl-8W9jSc05wW2hZHRZatE700nudnego",3,2,3,2,4,3,2,4,3,3,2,4,3,2,2,3,3,2,2,3,4,3,2,4,2,3,3,3,3,3,3,3,3,4,4,3,4,4,3,3,2,3,"F",2,"-"
"chatcmpl-8W9kXXM1dtDN9mHc1PJhf0iwsIX5B",2,1,1,1,2,2,1,3,2,2,3,2,1,2,1,1,1,2,1,1,1,3,1,1,1,1,2,2,2,1,1,2,2,1,2,1,1,1,2,1,1,2,"F",2,"-"
"chatcmpl-8W9l8HwMCQ79rVLvz4DLUlhsSvg1P",2,1,2,1,3,2,1,3,3,2,2,3,2,3,1,3,3,2,1,2,3,3,1,3,1,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,1,3,"F",2,"-"
"chatcmpl-8W9lyGrHHDWqUa5BWaxTkE6MPJi7i",2,1,3,1,2,2,1,3,2,3,2,3,1,2,1,2,2,2,1,1,2,3,1,2,1,2,2,2,3,2,2,2,3,2,2,1,3,3,2,2,1,2,"F",2,"-"
"chatcmpl-8W9mccpH748PfNFl7uAna8JiKkcrD",2,1,1,1,2,2,1,3,4,2,2,2,1,2,1,1,1,2,1,1,1,3,1,2,1,1,2,1,2,1,2,2,3,1,2,1,1,1,2,2,1,2,"F",2,"-"
"chatcmpl-8W9o0WuKIcq9gZWrPKSytlvFz5qX6",2,2,1,1,2,2,1,3,2,2,2,2,2,2,1,1,1,2,2,1,1,2,1,1,1,2,2,1,2,1,2,2,2,1,2,1,1,1,2,2,1,2,"F",2,"-"
"chatcmpl-8W9odKHzBqajgZqFc09t8OcwZEaHe",2,1,1,1,2,2,1,4,2,2,2,2,1,2,1,2,1,2,1,1,1,3,1,2,1,1,2,1,2,1,2,2,2,1,2,1,1,1,2,2,1,2,"F",2,"-"
"chatcmpl-8W9pC8o1Kas2aGz1LPNSSEcFPhuaD",1,2,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,"F",2,"-"
"chatcmpl-8W9q1a4Ny4N3uIpSKwUl1S2T2U7aR",2,1,1,1,2,2,1,3,2,1,2,3,2,2,1,2,1,2,1,1,1,3,1,2,1,2,2,1,2,1,2,2,3,1,2,1,1,1,2,1,1,2,"F",2,"-"
"chatcmpl-8W9qcbqnboapwHAwxSYaeRgH2kJwf",1,2,1,1,2,3,1,3,2,2,2,3,1,2,1,1,1,2,1,1,1,2,1,2,1,2,2,2,2,1,1,3,2,1,1,1,1,1,2,1,1,2,"F",2,"-"
"chatcmpl-8W9rIwZpDO8gLIOCvROf7xWizSyM3",2,1,3,1,3,2,1,3,2,2,2,3,3,2,1,3,3,2,1,2,3,2,1,3,2,3,2,2,3,2,3,2,3,3,2,2,3,3,2,3,2,2,"F",2,"-"
"chatcmpl-8W9sQL2e4dbAGHw35mnV8YP35vXzE",1,1,2,1,3,2,1,3,1,1,2,2,2,2,1,2,2,2,1,1,1,3,1,2,1,2,2,1,1,1,2,2,2,2,2,1,1,1,1,1,1,2,"F",2,"-"
"chatcmpl-8W9tGIgZhqxPwmFaGGLMMe1Eh1nL4",2,1,2,1,3,2,1,3,2,2,2,3,2,2,1,2,2,2,1,1,2,3,1,2,1,2,2,1,2,1,2,2,3,2,2,1,2,2,2,2,1,2,"F",2,"-"
"chatcmpl-8W9tySla2h3hMXtOQnEdrGo0gZDll",2,1,2,1,2,2,1,3,2,2,2,3,2,1,1,2,2,2,2,1,1,2,1,2,1,2,2,1,2,1,2,2,2,1,2,1,1,2,2,1,2,2,"F",2,"-"
"chatcmpl-8W9uXSycgkKuy883yxbOxeHkNoEIN",3,1,2,1,2,2,1,3,2,3,3,2,2,2,2,4,2,2,1,1,3,3,1,4,2,3,2,2,3,2,4,3,3,3,3,1,3,3,3,2,1,2,"F",2,"-"
"chatcmpl-8W9vC8UmG5kW6g0nTovLHWIU5evlv",2,1,1,1,2,2,1,2,1,1,2,2,2,1,1,2,1,2,1,1,1,2,1,2,1,2,2,1,2,1,2,2,3,1,2,1,1,1,2,1,1,2,"F",2,"-"
"chatcmpl-8W9wWrZM0ETcDxD5WsV0UBmfMxGlK",2,1,1,1,2,2,1,3,1,2,2,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"F",2,"-"
"chatcmpl-8W9x2p9gZlRHm9CBsZ4ZYmTzeiNi4",2,1,2,1,2,2,1,3,2,1,3,2,2,1,1,2,2,2,1,1,1,2,1,2,1,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,1,2,"F",2,"-"
"chatcmpl-8W9xdMfS5GWUBeT4UV5kd17Roo2jV",2,1,1,1,2,2,1,3,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,2,1,1,2,2,1,2,1,1,1,2,1,1,2,"F",2,"-"
"chatcmpl-8W9yBXbBb9yP1JuDrVprocGneI06l",2,1,2,1,3,2,1,3,2,3,2,4,2,2,1,3,2,2,1,2,4,3,1,3,1,3,2,3,3,2,3,2,3,2,2,2,3,3,2,3,1,3,"F",2,"-"
"chatcmpl-8W9yyFKHi3eUErDPeK29J8jFMVLrH",2,1,2,1,2,2,1,3,2,1,1,2,1,2,1,1,2,1,1,1,1,3,1,2,1,2,1,1,2,1,2,2,2,1,2,1,1,2,1,1,1,2,"F",2,"-"
"chatcmpl-8W9zWsn9WKvjRBYOm48O0H0v3ZYMp",2,1,1,1,2,2,1,3,2,1,2,3,2,1,1,2,1,2,1,1,1,3,1,2,1,2,2,1,3,1,2,3,2,1,2,1,1,1,2,1,1,2,"F",2,"-"
"chatcmpl-8WA07M7wLnGsZnrP1Rtxf0mQl1AtW",1,1,2,1,2,2,1,3,2,2,2,3,2,2,1,2,1,2,1,2,2,3,1,2,2,2,2,2,3,2,2,1,3,1,2,2,2,2,2,2,1,2,"F",2,"-"
"chatcmpl-8WA0vB4WxNPGr1L1jTKT5YTiY1tr9",2,1,2,1,3,2,1,3,2,2,2,3,3,2,1,3,3,2,1,2,3,3,1,3,1,3,2,3,3,2,3,2,3,3,2,3,3,3,2,2,2,3,"F",2,"-"
"chatcmpl-8WA1jVvBmNTc3BEufbrxtjhX8Bg81",2,1,3,1,2,2,1,3,2,3,2,2,2,1,1,3,3,2,1,2,3,2,1,2,1,3,2,2,2,2,2,2,2,3,2,1,3,3,2,2,1,2,"F",2,"-"
"chatcmpl-8WA2NA3zL63Q5Ot7FMLMjO78mGRzB",2,1,2,1,2,2,1,3,1,2,2,3,1,2,1,2,1,2,1,1,2,2,1,2,1,1,2,1,3,1,2,2,3,1,2,1,2,1,2,1,1,2,"F",2,"-"
"chatcmpl-8WA2rRGdBqCPjRw20NKuKYjdBsSxE",2,1,1,1,2,2,1,3,2,1,2,2,2,2,1,1,1,2,1,1,1,3,1,1,1,1,2,1,3,1,2,2,2,1,2,1,1,1,2,1,1,2,"F",2,"-"
"chatcmpl-8WA3Zhnw4dUNOLA1AcKVxSsnokvDV",2,1,2,1,3,2,1,3,2,2,2,3,2,2,1,2,2,2,1,2,2,3,1,2,1,2,2,2,3,2,2,2,2,2,2,1,2,3,2,2,1,2,"F",2,"-"
"chatcmpl-8WA4LrzNFfd7UUrR9yP1xIjUQUoyF",2,1,2,1,2,2,1,2,2,2,2,3,2,2,1,2,2,2,1,2,2,3,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,"F",2,"-"
"chatcmpl-8WA51T39Ixanh893YNmLQlr51uyP2",1,1,1,1,2,2,1,3,1,1,2,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,"F",2,"-"
"chatcmpl-8WA5nOFqrw3hKetTe0fk1pVswH1d6",2,1,1,1,2,2,1,3,2,2,2,3,1,2,1,2,1,2,2,1,2,2,1,2,1,1,2,1,2,1,2,2,3,1,2,1,2,1,2,2,1,2,"F",2,"-"
"chatcmpl-8WA6bS9n6AWCZbPhGjEQJg2oPzwbD",1,2,1,1,2,2,1,3,1,1,2,2,1,2,1,1,1,2,1,1,1,2,1,1,1,1,2,1,1,1,2,2,2,1,2,1,1,1,2,1,1,1,"F",2,"-"
