"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","GENDER","EVENT","EVENT_TYPE"
"chatcmpl-8QXJmS1TK40PxvCy4lfTN0mMxQ0A2",2,1,1,1,2,2,1,3,2,2,3,2,1,2,1,2,1,2,1,1,2,3,1,2,1,1,2,1,2,1,2,2,3,1,2,1,1,1,2,1,1,2,"M",2,"-"
"chatcmpl-8QXKfvvDUbLocPpaMltKZx3H9h68Z",1,1,2,1,3,2,1,3,2,1,2,3,1,2,1,1,1,2,1,1,1,2,1,2,1,1,2,2,3,2,1,2,2,1,2,1,1,1,2,2,1,2,"M",2,"-"
"chatcmpl-8QXM5Qx76j6rcZKFClUWJUvBT9gZe",2,1,1,1,3,2,1,3,1,2,2,2,2,2,1,2,1,2,1,1,2,3,1,2,1,2,2,1,3,1,2,3,2,1,3,1,2,2,3,1,1,2,"M",2,"-"
"chatcmpl-8QXNVLWt56B6sdQvhk4vz1GUHwlkT",1,1,2,1,2,2,1,3,2,2,2,2,2,1,1,2,1,2,2,1,2,3,1,2,1,2,2,2,3,1,2,1,2,1,1,1,2,2,2,2,1,2,"M",2,"-"
"chatcmpl-8QXOuLbkqvR7FerSII2K2xEcRkw3h",2,1,1,1,2,2,1,3,2,2,2,3,1,2,1,2,1,2,1,1,2,3,1,2,1,1,2,1,2,1,2,2,2,1,2,1,2,1,2,1,1,2,"M",2,"-"
"chatcmpl-8QXQpHoRCklQqdAyfNRCHYSsARjDG",2,1,1,1,2,2,1,3,1,1,2,3,2,2,1,2,1,2,2,1,1,2,1,2,1,2,2,1,2,1,2,2,2,1,2,1,1,1,2,1,1,2,"M",2,"-"
"chatcmpl-8QXSXtyhogpUnF6zqb3C3I2TdPSzu",2,1,2,1,3,2,1,3,2,3,2,3,2,2,1,3,2,2,1,1,2,3,1,3,1,2,2,2,3,2,3,3,3,2,3,1,2,2,2,2,1,3,"M",2,"-"
"chatcmpl-8QXUPSgTqdtKNWCZ9oRfXLPB3DIlf",1,1,1,1,2,2,1,3,2,1,1,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,"M",2,"-"
"chatcmpl-8QXVZAsdwS7Avr1WjvBTpnoXQJrGa",2,1,1,1,2,2,1,3,2,2,2,3,2,2,1,2,1,2,1,1,2,2,1,2,1,2,2,1,2,1,2,2,3,1,2,1,2,2,2,1,1,2,"M",2,"-"
"chatcmpl-8QXZ9hmcDliKWzHcYXATaUrOzFmJu",2,1,2,1,2,1,1,2,2,2,2,3,2,2,1,2,1,1,1,1,2,2,1,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,2,1,2,"M",2,"-"
"chatcmpl-8QXb02xYrPXyt6oYmBUBXaIq2apJT",1,1,1,1,2,2,1,3,1,1,2,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,1,2,1,1,2,1,1,2,1,1,1,2,1,1,2,"M",2,"-"
"chatcmpl-8QXc8ahVmIij0oVbr8IoiYen6yXJd",2,1,1,1,2,2,1,3,1,2,2,2,1,2,1,1,1,2,1,1,1,2,1,2,1,1,2,1,2,1,2,2,2,1,2,1,1,1,2,1,1,2,"M",2,"-"
"chatcmpl-8QXdo3TsSGdmgZuK3YyTolSx9Sj3l",2,1,2,1,2,2,1,3,1,2,2,1,1,1,1,1,1,2,2,1,1,3,1,2,1,1,2,1,1,1,2,1,2,1,1,1,1,1,2,1,1,2,"M",2,"-"
"chatcmpl-8QXf2sNJXxiQYLhLPbzj3lROWFJFD",1,1,1,1,2,2,1,2,2,1,2,2,1,2,1,2,1,2,1,1,1,2,1,2,1,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,2,"M",2,"-"
"chatcmpl-8QXgodsG1fD2Gna1vaKBrXzvyRj82",2,1,1,1,2,2,1,2,2,1,2,2,1,2,1,1,1,1,1,1,1,2,1,2,1,1,2,1,2,1,1,2,2,1,2,1,1,1,2,1,1,2,"M",2,"-"
"chatcmpl-8QXiCklPToKWLXf9R8AqYmbA3YhDN",1,1,2,1,2,2,1,3,2,1,2,2,1,1,1,2,1,2,1,1,2,3,1,2,1,2,2,2,3,1,2,2,3,1,2,1,2,1,2,1,1,2,"M",2,"-"
"chatcmpl-8QXjtCvW5YxyRkkVyoMFEnXOTepSh",2,1,1,1,2,2,1,3,2,2,2,3,1,2,1,2,1,2,1,2,1,3,1,2,1,1,3,2,3,2,1,2,3,1,2,1,2,1,2,2,1,2,"M",2,"-"
"chatcmpl-8QXm5c1wASHZv5gkYXQUBwjYyXtwR",2,1,2,1,3,2,1,3,2,2,2,3,2,2,1,2,2,2,1,1,2,3,1,2,1,2,2,1,3,1,2,3,3,2,3,1,2,2,2,1,1,2,"M",2,"-"
"chatcmpl-8QXnZQwk07cSggRRuEWsF7ze4Pcal",1,2,1,1,2,2,1,3,2,2,2,2,1,1,1,2,1,2,1,1,1,3,1,2,1,1,2,2,2,1,2,2,3,1,2,1,1,1,2,1,1,2,"M",2,"-"
"chatcmpl-8QXp7OEPZDgrg48LEryKlMcGHHqoG",2,1,1,1,2,2,1,2,2,1,2,3,2,2,1,2,1,2,1,1,1,3,1,2,1,2,2,1,2,1,2,2,3,1,2,1,1,1,2,1,1,3,"M",2,"-"
"chatcmpl-8QXtj4Fqs0jXFpDtEqZw5adym4ipi",2,1,1,1,2,2,1,3,2,2,2,3,2,2,1,1,1,2,1,1,2,3,1,2,1,2,2,1,2,1,1,2,2,1,2,1,2,2,2,1,1,2,"M",2,"-"
"chatcmpl-8QXvZzy4k8OrbH47wxGrYgUJBjXNd",1,1,1,1,3,2,1,3,2,2,1,3,1,2,1,2,1,1,1,1,2,2,1,2,1,1,1,1,1,1,2,2,2,1,2,1,2,1,2,1,1,2,"M",2,"-"
"chatcmpl-8QXwOKiG6546ovK0QnGYjNAV8oRtV",2,1,2,1,2,2,1,3,2,2,2,2,1,1,1,1,1,1,1,1,2,3,1,2,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,2,"M",2,"-"
"chatcmpl-8QY1yg86duwljZKTPNUcOMGlt95t0",2,1,2,1,2,2,1,3,2,2,2,3,1,2,1,2,1,2,1,2,1,2,1,2,1,1,2,1,2,1,2,2,3,1,2,1,2,1,2,2,1,2,"M",2,"-"
"chatcmpl-8QY3VyRhexkHa7mGqKxletokmDRGB",1,2,1,1,3,1,1,2,2,2,2,3,1,1,1,1,1,2,1,1,1,2,1,2,1,1,2,1,1,1,1,1,2,1,2,1,2,1,2,1,1,1,"M",2,"-"
"chatcmpl-8QY5tSe6DdnM4pKVuL7kgMpLAltBy",1,1,2,1,2,2,1,3,2,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,2,2,1,1,1,"M",2,"-"
"chatcmpl-8QY7QSWgdrhI6pCB6LYYOnl8ginN5",2,1,1,1,3,2,1,3,2,1,2,3,2,2,1,2,1,2,1,1,1,2,1,2,1,2,2,1,2,1,3,2,3,1,2,1,1,1,2,1,1,2,"M",2,"-"
"chatcmpl-8QY9254K4cwTByN1s4irrH2PeFSD0",2,1,1,1,2,2,1,3,2,1,2,2,1,2,1,1,1,2,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,2,1,1,2,"M",2,"-"
"chatcmpl-8QY9rlFDgLCyS3Gzcw3FQLNshqBuj",2,1,2,1,3,2,2,3,3,2,2,3,2,2,1,2,2,2,1,2,2,3,1,2,1,2,2,2,3,2,2,2,3,2,2,2,2,2,2,2,1,2,"M",2,"-"
"chatcmpl-8QYBizXibuAL7EhOHKRHQFsoaU4HI",2,1,2,1,2,3,1,2,2,2,2,3,2,2,1,2,2,2,1,1,2,3,1,2,1,2,2,2,3,1,2,2,3,2,2,1,2,2,2,2,1,2,"M",2,"-"
"chatcmpl-8QYDazQESYorYqM4REvwKNXDKEHhc",1,1,2,1,1,2,1,3,2,2,1,2,2,2,1,2,1,2,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,"M",2,"-"
"chatcmpl-8QYEmrTijjiohg7v5uKVFMDI2Bnn2",2,1,2,1,2,1,1,3,2,2,1,3,2,2,1,2,2,1,1,1,2,3,1,2,1,2,2,1,3,1,2,1,2,2,1,1,2,2,2,2,1,2,"M",2,"-"
"chatcmpl-8QYGksgFenQi2Cfv03r1RCbvCisG9",1,1,2,1,2,2,1,3,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,1,2,2,1,2,1,2,2,2,2,2,1,2,1,2,1,1,2,"M",2,"-"
"chatcmpl-8QYIxRfgCZeYBmoavVBP3eLZmZDEL",2,1,2,1,3,2,1,3,2,2,3,2,2,2,1,3,2,2,1,1,2,3,1,3,1,2,2,2,3,1,2,2,3,2,2,1,2,1,2,1,1,2,"M",2,"-"
"chatcmpl-8QYKaJtfNSbc4ghcbusNcn8mvhwqz",1,3,2,1,2,2,1,3,2,2,2,3,2,2,1,2,2,2,1,2,2,3,1,3,2,3,2,3,3,2,2,2,3,2,2,3,3,3,3,3,2,2,"M",2,"-"
"chatcmpl-8QYMxOeqgGvxDTgTW7jbj6gXaQgVh",2,2,2,1,2,2,1,3,2,2,2,2,2,2,1,2,2,2,1,1,2,3,1,2,1,2,3,1,3,1,2,3,2,2,3,1,2,2,2,1,1,2,"M",2,"-"
"chatcmpl-8QYOa9lGKwnjsSqXhv4HhVrdeHrdL",2,1,1,1,3,2,1,3,1,2,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M",2,"-"
"chatcmpl-8QYQ3SFBDhXj3bNgHXrFzkLdj03wE",1,1,1,1,2,2,1,3,2,2,2,2,1,2,1,1,1,2,1,1,1,3,1,2,1,1,2,1,2,1,2,2,2,1,2,1,1,1,2,1,1,2,"M",2,"-"
"chatcmpl-8QYS2wBIUf261CCG191XoykrSTUwy",1,1,1,1,3,2,1,4,1,1,2,3,1,3,1,1,1,2,1,1,1,2,1,2,1,1,2,1,2,1,2,2,3,1,2,1,1,1,2,2,1,2,"M",2,"-"
"chatcmpl-8QYULTUtZADXnMcRzo0WSZhbNZHDs",2,1,1,1,3,2,1,4,2,2,2,3,2,2,1,2,2,2,1,1,2,3,1,2,1,2,2,2,3,2,2,2,3,2,2,1,2,2,2,2,1,2,"M",2,"-"
"chatcmpl-8QYXaQiLDU3QVRnu9NRN9AV3Adu0a",1,1,1,1,2,2,1,2,1,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,1,1,2,1,2,1,2,2,1,1,2,1,2,2,2,1,1,2,"M",2,"-"
"chatcmpl-8QYYYb8YDM2FoohSMlZFBAzIILbtF",2,1,1,1,3,2,1,3,2,2,2,3,2,2,1,2,2,2,1,1,2,3,1,2,1,2,2,2,2,1,2,2,3,2,2,1,2,2,2,2,1,2,"M",2,"-"
"chatcmpl-8QYaPDq89kck5DREPoDLAoZrFBOKZ",2,1,1,1,2,2,1,3,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,"M",2,"-"
"chatcmpl-8QYbouPlk8iOqV6djBtPSi3ep0Bja",2,1,2,1,2,2,1,3,1,1,1,3,2,3,1,2,2,2,1,1,1,3,1,2,1,2,2,1,3,1,2,2,3,2,2,1,1,1,2,1,1,2,"M",2,"-"
"chatcmpl-8QYdXtxK3cd2kKFaK43pal2aGcSzL",1,1,1,1,2,2,1,2,1,1,2,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,1,2,1,2,2,1,1,2,1,1,1,2,1,1,2,"M",2,"-"
"chatcmpl-8QYfXGlP3nSdAusrO9XxRAFEeB0Sd",2,1,1,1,3,2,1,3,2,2,2,3,1,2,1,2,1,2,1,1,2,2,1,2,1,1,2,1,2,2,2,2,3,1,2,1,2,1,2,2,1,2,"M",2,"-"
"chatcmpl-8QYhTd6tJrrfpXMdc3a4Z5UD61T5L",1,2,1,1,1,2,1,3,1,2,1,2,2,1,1,2,1,2,1,2,2,2,1,2,1,2,2,1,3,1,2,1,2,2,2,1,2,2,2,1,1,2,"M",2,"-"
"chatcmpl-8QYiVv1vjMc5aznpvJeMxWm6MsNNq",2,1,1,1,2,2,1,3,2,2,2,2,1,2,1,1,1,2,1,1,1,3,1,1,1,1,2,1,2,1,1,2,2,1,2,1,1,1,2,1,1,2,"M",2,"-"
"chatcmpl-8QYjOXK3uC3YcDIevpnGFeR75NyhT",2,1,1,1,2,2,1,3,2,2,2,3,1,2,1,2,1,2,1,1,1,2,1,2,1,1,2,1,3,2,2,2,2,1,2,1,2,1,2,2,1,2,"M",2,"-"
"chatcmpl-8QYkk6g79dhOCI8p2EmaAAahBtxxc",2,1,3,1,3,2,1,4,2,2,2,3,3,3,1,3,2,2,1,1,3,3,1,3,1,3,2,3,3,2,2,2,3,3,2,1,3,2,2,2,1,2,"M",2,"-"
"chatcmpl-8QYm9QydGm1tPWiuEyJmTZsESz6Bx",1,1,1,1,3,2,1,3,2,2,2,3,2,1,1,1,1,2,1,1,1,3,1,1,1,1,2,1,2,2,2,2,3,1,3,1,2,2,2,1,1,2,"M",2,"-"
"chatcmpl-8QYqLITQR00RBASH5y93rkk4KUwIw",2,1,1,1,2,2,1,3,2,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,2,1,1,1,"M",2,"-"
"chatcmpl-8QYs6WWA70M3JmsOaw8mWAlIMxEdV",2,1,1,1,3,2,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,3,1,1,1,2,1,1,1,1,1,2,1,1,2,"M",2,"-"
"chatcmpl-8QYtV2oim5cGqZQhptHtPLkE9lhuY",2,1,2,1,3,2,1,3,2,2,2,3,2,2,1,2,1,2,1,1,1,3,1,2,1,2,2,1,3,1,2,2,2,1,2,1,1,1,2,2,1,2,"M",2,"-"
"chatcmpl-8QYusOsbb40RY2u5j15VXWjQlgj8U",2,1,2,1,3,2,1,3,2,2,2,3,1,2,1,2,1,2,1,2,1,3,1,2,1,2,2,1,2,2,2,2,3,1,2,2,1,1,2,2,1,2,"M",2,"-"
"chatcmpl-8QYwX3B7XaHDHCPaD7OBEuccG0hOR",2,1,2,1,3,2,1,3,2,2,2,2,1,1,1,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,"M",2,"-"
"chatcmpl-8QYxmahgLCRgFt09xWg59ge0kvxpW",2,1,1,1,2,2,1,3,1,1,2,2,1,2,1,1,1,2,1,1,1,2,1,2,1,1,2,1,1,1,2,2,2,1,2,1,1,1,2,1,1,2,"M",2,"-"
"chatcmpl-8QYzDXc0H4STn11G9d27AB8CYH9fI",1,1,1,1,2,2,1,2,2,1,2,1,1,2,1,2,1,2,1,1,1,2,1,2,1,1,2,1,2,1,2,2,2,1,2,1,1,1,2,2,1,2,"M",2,"-"
"chatcmpl-8QZ1DG50GruqmcN0A2ntpQsiUTMiT",2,1,2,1,2,2,1,3,2,2,2,3,2,2,1,2,2,2,1,2,2,3,1,2,1,2,2,2,3,2,2,2,3,2,2,2,2,2,2,2,1,2,"M",2,"-"
"chatcmpl-8QZ3Gu5eRUhhYYCrXBvVWzJQQfUlD",1,2,2,1,3,2,1,3,2,2,2,3,2,2,1,2,2,2,1,1,2,3,1,2,1,2,2,1,2,1,2,2,3,2,2,1,2,2,2,2,1,2,"M",2,"-"
"chatcmpl-8QZ5GaDcxKwPiwbc98wJXZkF2w9zr",2,1,1,1,2,2,1,3,1,2,2,3,1,2,1,1,1,2,1,1,2,3,1,1,1,1,2,1,2,1,1,2,3,1,2,1,2,1,2,1,1,2,"M",2,"-"
"chatcmpl-8QZ90deletwNB8McLQKMLIBz3JXoI",2,1,1,1,2,2,1,3,1,2,2,3,1,2,1,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,2,2,2,1,2,1,1,1,2,1,1,3,"M",2,"-"
"chatcmpl-8QZAAI3A5d437KA3BndubdH5Mz9iH",1,1,1,1,3,2,1,4,2,1,2,2,2,1,1,1,1,1,1,1,2,3,1,2,1,2,2,2,2,1,1,1,1,1,1,1,2,1,2,1,1,2,"M",2,"-"
"chatcmpl-8QZBRy2vJ2eSjrPBYGs8VmOjYOPiL",1,2,1,1,1,2,1,3,2,1,2,3,1,2,1,1,1,2,1,1,1,3,1,1,1,1,2,1,2,1,1,1,3,1,1,1,1,1,2,2,1,2,"M",2,"-"
"chatcmpl-8QZCNivjroY56AqzHBtq8FXYOeaMY",2,1,2,1,3,2,1,3,2,2,2,3,2,2,1,2,1,2,1,1,1,3,1,2,1,2,2,2,3,2,2,3,3,2,3,1,1,1,2,2,1,2,"M",2,"-"
"chatcmpl-8QZEd2ADsBkoFWZGvxSzJCXrjgZoy",2,1,1,1,2,2,1,3,2,1,2,2,1,1,1,2,1,2,1,1,1,2,1,2,1,1,1,1,2,1,2,2,2,1,2,1,2,1,2,1,1,2,"M",2,"-"
"chatcmpl-8QZJMClel248qtdi1F2TnzRLQ8kLI",1,1,2,1,2,2,1,3,1,1,2,3,2,1,1,2,1,2,1,1,1,2,1,3,1,2,2,2,3,1,2,2,3,2,2,1,1,1,2,2,1,2,"M",2,"-"
"chatcmpl-8QZKmVXv9C74A01f3yTOrRgFNpBEB",2,1,1,1,3,2,1,3,1,1,2,2,1,2,1,2,1,2,1,1,1,3,1,2,1,1,2,1,1,1,2,2,2,1,2,1,1,1,2,1,1,2,"M",2,"-"
"chatcmpl-8QZLc0JTYQlraqOOcpMYO5C2Ma3Ol",1,1,2,1,3,2,1,3,2,2,2,3,2,2,1,2,1,2,1,1,1,3,1,2,1,2,2,2,3,1,2,2,3,2,2,1,1,1,2,2,1,2,"M",2,"-"
"chatcmpl-8QZNfCuYIlkAhfPHkUKQOcgrxIfQj",2,1,1,1,2,2,1,2,2,1,2,3,1,2,1,1,1,2,1,1,1,2,1,1,1,1,2,1,2,1,2,2,2,1,2,1,1,1,2,1,1,2,"M",2,"-"
"chatcmpl-8QZP2OB3F35og2wKLX26zG5ZcOgzx",1,1,1,1,2,2,1,3,1,1,2,3,2,2,1,1,1,2,1,1,1,2,1,1,1,2,2,1,2,1,2,3,2,1,2,1,1,1,2,1,1,2,"M",2,"-"
"chatcmpl-8QZQEB811At6krEp4C58BMNb7KSpr",1,1,2,1,2,2,1,2,1,1,2,2,2,2,1,2,1,2,1,1,1,2,1,2,1,2,2,1,2,1,2,2,2,1,2,1,1,1,2,1,1,2,"M",2,"-"
"chatcmpl-8QZRMLWMiNPuVzdHC3mkgzCZR6QV6",2,1,2,1,2,2,1,3,2,2,2,3,2,2,1,3,2,2,1,2,2,3,1,3,1,2,2,2,3,2,2,3,3,2,2,2,2,2,2,2,1,2,"M",2,"-"
"chatcmpl-8QZSmbHWHL3l4NRJ0F0JeQ1J2TjP7",2,1,1,1,3,2,1,3,2,2,2,2,1,2,1,2,1,2,1,1,2,3,1,2,1,1,2,1,2,2,2,2,3,1,2,1,1,1,2,1,1,2,"M",2,"-"
"chatcmpl-8QZUFJpwm60L9V3V4ybY5TTwcklZV",2,1,2,1,2,2,1,3,3,2,2,2,3,2,1,3,2,2,1,2,3,3,1,2,1,3,2,3,3,3,2,2,3,3,2,3,3,3,2,3,1,2,"M",2,"-"
"chatcmpl-8QZVZYo9UYBfFEn7jraSSmazoMUVo",1,2,2,1,2,2,1,3,1,2,2,2,2,1,1,2,2,2,1,1,2,2,1,2,1,2,2,1,2,1,2,3,2,2,2,1,2,2,2,1,1,2,"M",2,"-"
"chatcmpl-8QZXKKeKfoX2OpDb0S0JyGy0lZvb9",2,1,3,1,2,2,1,3,3,2,2,4,3,2,1,3,3,2,1,3,3,3,1,3,1,3,2,3,3,2,3,2,3,3,2,3,3,3,2,3,1,2,"M",2,"-"
"chatcmpl-8QZYgMKOywFOQxOvqlJwq1eXBzyeV",2,1,1,1,3,2,1,3,2,2,3,3,2,2,1,2,1,2,1,1,2,3,1,2,1,2,3,2,3,2,2,3,3,1,3,1,2,2,3,2,1,2,"M",2,"-"
"chatcmpl-8QZdSfDQIFXkIKwpT1c6JqJDIWmzZ",2,1,2,1,3,2,1,3,2,2,3,3,2,2,1,2,2,2,1,2,2,3,1,2,1,2,3,2,3,2,2,3,3,2,3,2,2,2,3,2,1,2,"M",2,"-"
"chatcmpl-8QZeLolPUjlDhp1mf3206xIhhYDwf",2,1,1,1,2,2,1,3,1,1,1,3,1,2,1,1,1,2,1,1,1,2,1,1,1,1,2,2,1,1,1,2,3,1,2,1,1,1,2,1,1,2,"M",2,"-"
"chatcmpl-8QZlFoTRrJj3rDClrAsH29vEtVigk",2,1,1,1,2,2,1,3,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M",2,"-"
"chatcmpl-8QZlw1getv9QrBS16NDzTAXmwE27O",2,1,1,1,3,2,1,3,2,2,2,3,2,2,1,2,1,2,1,1,1,2,1,2,1,2,2,1,2,1,2,2,3,1,2,1,1,1,2,1,1,2,"M",2,"-"
"chatcmpl-8QZmrU8Rv43O0ksrX1xreBAgaFRRd",1,1,2,1,2,2,1,2,1,1,2,3,2,2,1,2,1,2,1,1,1,2,1,2,1,2,2,1,2,1,2,2,2,1,2,1,1,2,2,1,1,2,"M",2,"-"
"chatcmpl-8QZomUTzpv9aLcF1cAJuax97TBkGg",1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,"M",2,"-"
"chatcmpl-8QZpWQkSrjS5Q4Aq4obl1jNqmYBzP",2,1,1,1,2,2,1,3,1,1,2,2,1,2,1,2,1,1,1,1,1,3,1,2,1,1,2,1,2,1,1,2,2,1,1,1,1,1,2,1,1,2,"M",2,"-"
"chatcmpl-8QZqbUuBsbWFQeZARYQIcc5BEnzgJ",1,1,2,1,2,2,1,3,3,2,2,3,2,2,1,2,2,2,1,2,3,3,1,2,1,2,2,2,2,2,2,2,3,2,3,2,3,3,2,2,1,2,"M",2,"-"
"chatcmpl-8QZsAIPFSrRLJNM4jInixCvcGvj4E",1,1,2,1,2,2,1,3,1,2,1,3,2,1,1,1,1,2,1,1,2,3,1,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,1,2,"M",2,"-"
"chatcmpl-8QZuWPAgsB9GN5F2v8Wuqn9Sudgda",2,1,3,1,3,2,1,3,3,3,2,4,4,2,2,4,3,2,1,2,3,3,1,4,1,4,3,4,3,3,3,3,4,3,4,3,3,4,3,3,2,3,"M",2,"-"
"chatcmpl-8QZy6mMRWKdvmByMZGbOUaUtR8xQ1",2,1,1,1,3,2,1,3,2,2,2,3,2,2,1,2,1,2,1,1,2,3,1,2,1,2,2,2,3,2,2,2,3,2,2,1,2,1,2,2,1,2,"M",2,"-"
"chatcmpl-8Qa01DZxYfMtSTYKdqjTecCCKZBvr",2,1,1,1,2,2,1,3,2,1,2,3,1,2,1,1,1,2,1,1,1,2,1,2,1,1,2,1,2,1,1,2,2,1,2,1,1,1,2,1,1,1,"M",2,"-"
"chatcmpl-8Qa1luqkJMu66lMxsUKyg26BGrdfV",2,1,2,1,3,2,1,3,3,2,1,3,2,2,1,2,1,2,1,1,2,3,1,2,1,3,2,2,3,2,3,2,3,2,2,1,3,3,2,2,1,3,"M",2,"-"
"chatcmpl-8Qa3SGCq2QWWUWaKg2oCjCElRXAsU",2,1,2,1,2,2,1,3,1,1,2,2,2,1,1,2,1,2,1,1,1,2,1,2,1,2,2,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,"M",2,"-"
"chatcmpl-8Qa5ErApkfidZRAjxMg5gVy5IOWbT",1,1,2,1,2,2,1,3,2,2,2,2,2,2,1,1,1,2,1,1,1,3,1,2,1,2,2,1,3,1,2,3,3,1,2,1,1,1,1,1,1,2,"M",2,"-"
"chatcmpl-8Qa7F6XwdjfqIwZfkCYzRX3jZj3PT",1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M",2,"-"
"chatcmpl-8Qa90cwhji5MuLqDULxyFv0QWaVfQ",1,1,1,1,2,2,1,3,2,2,1,3,2,2,1,2,1,2,1,1,2,1,1,2,1,1,1,1,2,1,2,2,2,1,2,1,2,1,2,1,1,2,"M",2,"-"
"chatcmpl-8QaB8QqVchcUVw4tmHfI4TVEUtyld",1,1,2,1,2,2,1,3,1,1,2,2,1,2,1,2,1,2,1,1,1,3,1,2,1,1,2,1,2,1,2,2,2,1,2,1,1,1,2,1,1,2,"M",2,"-"
"chatcmpl-8QaFEztiiIRKqGmeoTmfi8zxhsVHt",1,1,2,1,2,2,1,3,2,1,2,3,2,1,1,2,1,2,1,1,2,2,1,2,1,2,2,1,2,1,2,2,2,2,2,1,2,1,2,1,1,2,"M",2,"-"
"chatcmpl-8QaGP9GdYJKFBIS0usmV1RF5Esr9X",1,1,2,1,1,2,1,3,1,2,1,2,1,2,1,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,"M",2,"-"
"chatcmpl-8QaIQGERXpePxt4BKhcVyXWeNL23F",2,1,1,1,2,2,1,3,2,1,3,3,1,2,1,2,1,2,1,1,1,2,1,2,1,2,2,1,3,1,2,2,3,1,2,1,1,1,2,2,1,2,"M",2,"-"
"chatcmpl-8QaKjucgm36H798veytlyfday3r5v",1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M",2,"-"
"chatcmpl-8QaMLMXErpWNpg0hm1DfpjsBMCjt4",2,1,2,1,2,2,1,3,2,1,2,2,1,2,1,1,1,2,1,1,1,3,1,2,1,1,2,1,2,1,1,2,1,1,2,1,1,1,2,1,1,2,"M",2,"-"
"chatcmpl-8QaN9niUJDBe1X9tDPoAxhitikfsA",2,2,1,1,3,2,1,4,3,3,2,3,2,2,1,2,2,2,1,2,3,3,1,2,1,2,2,2,2,2,2,3,3,2,3,3,3,3,2,2,1,2,"M",2,"-"
"chatcmpl-8QaP0pt0nTtzYKgdTG1gao8gAmS9I",2,1,2,1,3,2,1,3,3,2,2,3,2,2,1,2,2,2,1,1,2,3,1,2,1,2,2,1,2,1,2,2,3,2,2,1,2,2,2,1,1,2,"M",2,"-"
"chatcmpl-8QaR14ap5uz28sjQrgIJXTLWI8UKJ",2,1,1,1,3,2,1,3,1,1,2,2,1,2,1,1,1,2,2,1,1,3,1,1,1,1,2,1,2,1,1,2,2,1,2,1,1,1,2,1,1,1,"M",2,"-"
"chatcmpl-8QaSTnSEk3xTz9VpUk1OVq6357m8f",2,1,1,1,2,2,1,3,2,2,2,3,1,2,1,1,1,2,1,1,1,2,1,2,1,1,2,1,2,1,1,1,1,1,2,1,1,1,2,1,1,1,"M",2,"-"
"chatcmpl-8QaUBK4m4I1fLAxM3EYMAhnPeUyBK",1,1,1,1,2,1,1,3,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,2,1,1,1,"M",2,"-"
